id,Precio_cat
4820,5
4821,3
4822,2
4823,3
4824,3
4825,3
4826,3
4827,5
4828,3
4829,4
4830,4
4831,3
4832,1
4833,3
4834,5
4835,3
4836,2
4837,5
4838,4
4839,1
4840,1
4841,1
4842,1
4843,4
4844,3
4845,3
4846,5
4847,3
4848,3
4849,3
4850,4
4851,4
4852,3
4853,5
4854,3
4855,3
4856,5
4857,1
4858,3
4859,3
4860,3
4861,3
4862,3
4863,3
4864,3
4865,3
4866,3
4867,4
4868,4
4869,5
4870,2
4871,3
4872,4
4873,1
4874,3
4875,1
4876,5
4877,1
4878,2
4879,1
4880,5
4881,3
4882,4
4883,3
4884,1
4885,3
4886,5
4887,3
4888,5
4889,5
4890,3
4891,3
4892,3
4893,3
4894,4
4895,5
4896,3
4897,3
4898,3
4899,4
4900,3
4901,3
4902,3
4903,3
4904,3
4905,1
4906,3
4907,3
4908,3
4909,3
4910,3
4911,3
4912,3
4913,1
4914,3
4915,1
4916,5
4917,5
4918,3
4919,1
4920,4
4921,3
4922,3
4923,4
4924,3
4925,5
4926,1
4927,4
4928,3
4929,1
4930,3
4931,1
4932,1
4933,1
4934,4
4935,5
4936,5
4937,4
4938,1
4939,3
4940,3
4941,3
4942,3
4943,5
4944,3
4945,4
4946,1
4947,1
4948,3
4949,3
4950,3
4951,3
4952,5
4953,5
4954,3
4955,3
4956,3
4957,1
4958,3
4959,3
4960,3
4961,3
4962,3
4963,5
4964,3
4965,1
4966,5
4967,3
4968,3
4969,3
4970,5
4971,3
4972,4
4973,3
4974,5
4975,3
4976,5
4977,4
4978,5
4979,3
4980,3
4981,2
4982,1
4983,4
4984,4
4985,5
4986,4
4987,3
4988,3
4989,1
4990,5
4991,1
4992,3
4993,5
4994,3
4995,3
4996,5
4997,5
4998,1
4999,3
5000,5
5001,4
5002,3
5003,5
5004,4
5005,3
5006,5
5007,3
5008,5
5009,5
5010,4
5011,5
5012,4
5013,5
5014,3
5015,5
5016,4
5017,3
5018,3
5019,5
5020,5
5021,1
5022,5
5023,3
5024,3
5025,4
5026,3
5027,3
5028,3
5029,1
5030,3
5031,5
5032,1
5033,5
5034,4
5035,3
5036,3
5037,5
5038,3
5039,5
5040,3
5041,5
5042,4
5043,1
5044,3
5045,3
5046,3
5047,3
5048,3
5049,3
5050,3
5051,4
5052,4
5053,5
5054,4
5055,1
5056,4
5057,3
5058,5
5059,5
5060,4
5061,4
5062,1
5063,4
5064,1
5065,3
5066,3
5067,3
5068,5
5069,3
5070,3
5071,1
5072,5
5073,3
5074,5
5075,3
5076,3
5077,3
5078,4
5079,3
5080,3
5081,5
5082,3
5083,1
5084,3
5085,1
5086,4
5087,4
5088,3
5089,3
5090,3
5091,1
5092,4
5093,1
5094,3
5095,3
5096,3
5097,3
5098,5
5099,1
5100,5
5101,3
5102,3
5103,4
5104,3
5105,3
5106,3
5107,3
5108,5
5109,3
5110,1
5111,2
5112,4
5113,4
5114,3
5115,3
5116,3
5117,3
5118,4
5119,3
5120,1
5121,3
5122,3
5123,3
5124,3
5125,3
5126,3
5127,3
5128,3
5129,5
5130,3
5131,5
5132,5
5133,3
5134,3
5135,3
5136,3
5137,3
5138,1
5139,3
5140,3
5141,3
5142,1
5143,3
5144,4
5145,3
5146,3
5147,1
5148,5
5149,5
5150,3
5151,5
5152,3
5153,5
5154,4
5155,1
5156,2
5157,4
5158,3
5159,2
5160,3
5161,5
5162,3
5163,1
5164,3
5165,1
5166,3
5167,3
5168,3
5169,3
5170,3
5171,5
5172,3
5173,3
5174,3
5175,5
5176,3
5177,3
5178,3
5179,5
5180,3
5181,3
5182,1
5183,1
5184,3
5185,3
5186,3
5187,3
5188,3
5189,2
5190,4
5191,3
5192,3
5193,3
5194,4
5195,3
5196,3
5197,3
5198,3
5199,3
5200,3
5201,1
5202,3
5203,3
5204,3
5205,5
5206,1
5207,4
5208,3
5209,1
5210,5
5211,3
5212,5
5213,3
5214,5
5215,4
5216,3
5217,3
5218,4
5219,3
5220,4
5221,4
5222,3
5223,3
5224,3
5225,3
5226,5
5227,1
5228,3
5229,5
5230,5
5231,5
5232,3
5233,1
5234,3
5235,1
5236,1
5237,3
5238,1
5239,3
5240,1
5241,4
5242,1
5243,5
5244,5
5245,3
5246,1
5247,5
5248,3
5249,3
5250,3
5251,4
5252,3
5253,4
5254,5
5255,4
5256,3
5257,3
5258,3
5259,3
5260,5
5261,5
5262,3
5263,3
5264,4
5265,1
5266,2
5267,3
5268,3
5269,3
5270,3
5271,3
5272,3
5273,3
5274,4
5275,4
5276,4
5277,5
5278,1
5279,3
5280,3
5281,5
5282,5
5283,3
5284,5
5285,5
5286,1
5287,3
5288,3
5289,5
5290,3
5291,5
5292,3
5293,3
5294,3
5295,4
5296,3
5297,3
5298,3
5299,3
5300,3
5301,3
5302,3
5303,3
5304,5
5305,4
5306,4
5307,3
5308,2
5309,3
5310,3
5311,3
5312,2
5313,3
5314,5
5315,5
5316,4
5317,5
5318,5
5319,1
5320,3
5321,1
5322,5
5323,1
5324,3
5325,4
5326,3
5327,4
5328,1
5329,2
5330,3
5331,4
5332,1
5333,3
5334,3
5335,1
5336,3
5337,2
5338,4
5339,2
5340,3
5341,5
5342,4
5343,5
5344,1
5345,1
5346,4
5347,5
5348,4
5349,5
5350,4
5351,1
5352,4
5353,3
5354,1
5355,3
5356,3
5357,5
5358,5
5359,5
5360,3
5361,5
5362,5
5363,3
5364,1
5365,4
5366,5
5367,3
5368,3
5369,4
5370,3
5371,3
5372,1
5373,1
5374,5
5375,3
5376,5
5377,5
5378,2
5379,3
5380,4
5381,3
5382,3
5383,3
5384,3
5385,4
5386,2
5387,3
5388,3
5389,1
5390,3
5391,4
5392,5
5393,4
5394,4
5395,3
5396,4
5397,3
5398,3
5399,5
5400,2
5401,3
5402,3
5403,4
5404,3
5405,5
5406,1
5407,3
5408,4
5409,3
5410,3
5411,3
5412,3
5413,3
5414,3
5415,1
5416,3
5417,3
5418,1
5419,3
5420,3
5421,5
5422,4
5423,5
5424,3
5425,1
5426,4
5427,3
5428,3
5429,1
5430,2
5431,3
5432,5
5433,4
5434,3
5435,3
5436,3
5437,3
5438,3
5439,3
5440,5
5441,3
5442,3
5443,3
5444,4
5445,3
5446,5
5447,1
5448,3
5449,3
5450,5
5451,3
5452,1
5453,5
5454,1
5455,4
5456,2
5457,5
5458,3
5459,4
5460,5
5461,5
5462,3
5463,3
5464,5
5465,4
5466,3
5467,5
5468,3
5469,1
5470,3
5471,3
5472,2
5473,3
5474,2
5475,4
5476,3
5477,3
5478,5
5479,4
5480,5
5481,3
5482,1
5483,4
5484,3
5485,3
5486,5
5487,1
5488,5
5489,3
5490,3
5491,3
5492,5
5493,1
5494,3
5495,5
5496,3
5497,5
5498,3
5499,5
5500,2
5501,3
5502,5
5503,5
5504,3
5505,3
5506,2
5507,3
5508,5
5509,1
5510,3
5511,5
5512,3
5513,1
5514,3
5515,3
5516,4
5517,3
5518,3
5519,5
5520,3
5521,4
5522,3
5523,3
5524,1
5525,4
5526,4
5527,3
5528,3
5529,3
5530,5
5531,5
5532,2
5533,5
5534,4
5535,3
5536,3
5537,3
5538,3
5539,3
5540,2
5541,3
5542,3
5543,3
5544,3
5545,3
5546,1
5547,1
5548,1
5549,1
5550,4
5551,5
5552,3
5553,3
5554,1
5555,3
5556,3
5557,4
5558,4
5559,4
5560,1
5561,3
5562,3
5563,4
5564,3
5565,3
5566,3
5567,3
5568,3
5569,3
5570,5
5571,3
5572,3
5573,3
5574,3
5575,1
5576,1
5577,3
5578,4
5579,1
5580,3
5581,3
5582,3
5583,3
5584,5
5585,5
5586,3
5587,3
5588,3
5589,3
5590,4
5591,4
5592,5
5593,3
5594,1
5595,3
5596,5
5597,3
5598,3
5599,5
5600,3
5601,3
5602,5
5603,3
5604,3
5605,4
5606,3
5607,4
5608,3
5609,3
5610,3
5611,3
5612,3
5613,3
5614,3
5615,3
5616,3
5617,3
5618,3
5619,3
5620,3
5621,1
5622,1
5623,3
5624,3
5625,3
5626,4
5627,1
5628,1
5629,3
5630,3
5631,3
5632,3
5633,3
5634,3
5635,4
5636,3
5637,3
5638,4
5639,3
5640,1
5641,3
5642,1
5643,1
5644,3
5645,2
5646,3
5647,1
5648,3
5649,1
5650,4
5651,3
5652,5
5653,4
5654,3
5655,1
5656,3
5657,3
5658,3
5659,1
5660,3
5661,3
5662,2
5663,5
5664,5
5665,4
5666,1
5667,4
5668,1
5669,3
5670,5
5671,3
5672,4
5673,4
5674,3
5675,3
5676,1
5677,2
5678,4
5679,1
5680,3
5681,2
5682,1
5683,3
5684,3
5685,3
5686,1
5687,5
5688,3
5689,3
5690,1
5691,3
5692,5
5693,3
5694,4
5695,3
5696,1
5697,5
5698,3
5699,3
5700,4
5701,3
5702,1
5703,4
5704,2
5705,5
5706,5
5707,3
5708,3
5709,5
5710,3
5711,2
5712,3
5713,4
5714,3
5715,1
5716,3
5717,5
5718,3
5719,1
5720,3
5721,4
5722,4
5723,1
5724,1
5725,3
5726,4
5727,3
5728,3
5729,2
5730,3
5731,4
5732,4
5733,5
5734,3
5735,2
5736,1
5737,1
5738,3
5739,5
5740,2
5741,4
5742,3
5743,4
5744,3
5745,3
5746,1
5747,5
5748,4
5749,3
5750,3
5751,1
5752,3
5753,3
5754,5
5755,3
5756,5
5757,1
5758,3
5759,4
5760,3
5761,4
5762,5
5763,3
5764,3
5765,3
5766,3
5767,3
5768,3
5769,5
5770,3
5771,4
5772,3
5773,3
5774,3
5775,5
5776,2
5777,4
5778,3
5779,4
5780,3
5781,5
5782,3
5783,5
5784,4
5785,4
5786,1
5787,3
5788,4
5789,3
5790,3
5791,5
5792,5
5793,5
5794,3
5795,3
5796,3
5797,3
5798,4
5799,4
5800,5
5801,3
5802,3
5803,3
5804,3
5805,3
5806,4
5807,3
5808,3
5809,5
5810,3
5811,5
5812,2
5813,3
5814,4
5815,1
5816,3
5817,3
5818,5
5819,1
5820,4
5821,1
5822,3
5823,3
5824,3
5825,1
5826,3
5827,3
5828,1
5829,5
5830,3
5831,3
5832,3
5833,3
5834,3
5835,2
5836,5
5837,3
5838,3
5839,3
5840,4
5841,3
5842,3
5843,4
5844,3
5845,4
5846,3
5847,3
5848,1
5849,3
5850,3
5851,3
5852,3
5853,3
5854,2
5855,1
5856,2
5857,3
5858,5
5859,3
5860,1
5861,1
5862,3
5863,3
5864,5
5865,5
5866,3
5867,3
5868,3
5869,3
5870,4
5871,4
5872,3
5873,1
5874,1
5875,2
5876,3
5877,5
5878,5
5879,3
5880,3
5881,4
5882,1
5883,3
5884,3
5885,5
5886,1
5887,5
5888,1
5889,2
5890,5
5891,1
5892,1
5893,5
5894,5
5895,4
5896,3
5897,5
5898,3
5899,3
5900,3
5901,4
5902,1
5903,5
5904,3
5905,5
5906,3
5907,3
5908,3
5909,4
5910,1
5911,3
5912,3
5913,1
5914,3
5915,5
5916,5
5917,3
5918,3
5919,3
5920,3
5921,3
5922,3
5923,3
5924,3
5925,5
5926,3
5927,3
5928,4
5929,3
5930,5
5931,5
5932,5
5933,3
5934,4
5935,5
5936,4
5937,1
5938,5
5939,2
5940,3
5941,5
5942,3
5943,1
5944,4
5945,4
5946,3
5947,1
5948,1
5949,3
5950,3
5951,5
5952,5
5953,3
5954,5
5955,3
5956,3
5957,3
5958,3
5959,5
5960,1
5961,3
5962,3
5963,5
5964,4
5965,3
5966,3
5967,3
5968,3
5969,1
5970,4
5971,5
5972,1
5973,3
5974,3
5975,3
5976,4
5977,5
5978,5
